date,port_rvol_20d,port_rvol_60d,vol_accel,dd_level,dd_slope_10d,corr_20d,corr_60d,corr_shock
2020-05-28,0.11166839890478586,0.1318169447185984,0.8471475282876153,0.0,0.008745583694120929,0.06377982921519906,0.11989174219275138,-0.05611191297755232
2020-05-29,0.10958663398407574,0.12395343430393534,0.8840951813837443,0.0,0.0,0.061940108287643854,0.05804028745060201,0.003899820837041844
2020-05-31,0.1082976724717205,0.11514269890628612,0.9405517979030807,0.0,0.010738576617111861,0.008160686700725646,0.05576551796159807,-0.04760483126087243
2020-06-01,0.10160685295210817,0.11518978981261799,0.8820821109005798,0.0,0.005927733131424029,0.014868267503871326,0.04874957055266014,-0.033881303048788815
2020-06-02,0.10486818441003337,0.10974192487260796,0.9555890743830838,0.0,0.00607695601798508,0.0073924251903420895,0.06450167213698876,-0.05710924694664667
2020-06-03,0.10696692524416403,0.11059316169881135,0.9672110246334851,0.0,0.007411763101234592,0.059030973641051504,0.07375994700518707,-0.014728973364135561
2020-06-04,0.1002048103869176,0.10985074152945454,0.9121905686913315,0.0,0.0071331434060233345,0.06896801012236715,0.07635471677968998,-0.007386706657322828
2020-06-05,0.10748425027487443,0.11390864461782338,0.9436004671594195,0.0,0.005602595452445569,0.0615993238125275,0.061387927312313254,0.0002113965002142476
2020-06-07,0.10697632545335918,0.11375537577639602,0.9404067695546791,0.0,0.0,0.05087237516435481,0.06183799043241365,-0.010965615268058837
2020-06-08,0.1110033265413516,0.1142109767788037,0.971914693946936,-0.004077122179311665,-0.0019455631502252047,0.05069250271532979,0.06360023977159311,-0.012907737056263323
2020-06-09,0.11474826978029656,0.11227306984799951,1.0220462479172263,-0.00876723077699093,-0.00876723077699093,0.05836826119923733,0.06607179550378264,-0.007703534304545311
2020-06-10,0.11416526225579858,0.11444932867702957,0.9975179721496434,-0.02042360457480752,-0.02042360457480752,0.07663260870820059,0.07349885323680916,0.003133755471391428
2020-06-11,0.12066154645574059,0.11895770077314016,1.01432312218147,-0.034759399107154754,-0.034759399107154754,0.13782811171744005,0.08288308536730454,0.05494502635013551
2020-06-12,0.12121209979184867,0.11781863894224448,1.0288024108924538,-0.028703058688827165,-0.028703058688827165,0.10019921769046167,0.08311943868278952,0.017079779007672144
2020-06-14,0.1257770991462686,0.11922118338489911,1.054989520949512,-0.03606110583914435,-0.03606110583914435,0.08194755773122708,0.0825900546012517,-0.0006424968700246142
2020-06-15,0.13609165831315967,0.12181690402576169,1.1171820479395798,-0.019850527222485037,-0.019850527222485037,0.06928600804737005,0.08807193658610059,-0.01878592853873054
2020-06-16,0.1358706404703579,0.12107698042801347,1.1221839196026204,-0.016167782355906435,-0.016167782355906435,0.06735271382438,0.09358726283482477,-0.026234549010444766
2020-06-17,0.13600528051569372,0.12082670553131798,1.125622683475728,-0.015488894642551654,-0.015488894642551654,0.06724398532848427,0.09513335096437157,-0.0278893656358873
2020-06-18,0.12972265859066012,0.12060185874514745,1.0756273571602781,-0.013587465164760948,-0.013587465164760948,0.09618516745421046,0.07826069382077828,0.017924473633432178
2020-06-19,0.12886273624777905,0.12059072081968812,1.0685957872368934,-0.012815251198510347,-0.008738129019198682,0.08309626219217404,0.0766921277585053,0.006404134433668746
2020-06-21,0.13283571809759956,0.12182817903115513,1.0903529803530059,-0.019894780919685884,-0.011127550142694953,0.07286160074249311,0.0775207970254515,-0.004659196282958397
2020-06-22,0.13542861613661064,0.12274616920051862,1.1033225478130722,-0.010836418565850714,0.009587186008956805,0.07114288192462913,0.08126988783052994,-0.010127005905900807
2020-06-23,0.1398409545317396,0.12361218717604273,1.1312877615585315,-0.018449669325136364,0.01630972978201839,0.08944181505346925,0.07231395656232863,0.017127858491140624
2020-06-24,0.16085948200041061,0.12796916895400204,1.2570174778444554,-0.03910853657705482,-0.010405477888227654,0.09934287145890647,0.08208559320059827,0.017257278258308195
2020-06-25,0.1586136032835705,0.1281206759778736,1.2380016111604266,-0.03441785388390628,0.0016432519552380676,0.11252227189341542,0.08158067785227534,0.03094159404114008
2020-06-26,0.16392259858209893,0.13215087165162362,1.2404201087241558,-0.04867995897608446,-0.02882943175359942,0.09844876239731323,0.0821920969667622,0.01625666543055103
2020-06-28,0.15908296506148561,0.13154870777242825,1.2093084588614131,-0.05066833455822306,-0.034500552202316626,0.1092119911948533,0.08378521318468514,0.025426778010168155
2020-06-29,0.14727384466957325,0.13066935808492364,1.127072535045731,-0.04538890742740187,-0.029900012784850216,0.12472379303878327,0.08472304570782273,0.04000074733096054
2020-06-30,0.14641173114459144,0.12410685888331673,1.1797231229761878,-0.04335264774950043,-0.02976518258473948,0.129010646254213,0.08385819821249406,0.04515244804171893
2020-07-01,0.15009666733072524,0.12472679498000024,1.2034035457641081,-0.036223192325514075,-0.02340794112700373,0.12440842660423823,0.08305272754292554,0.04135569906131269
2020-07-02,0.1497860140396598,0.12468674101787335,1.201298653063589,-0.035842031652757345,-0.01594725073307146,0.09457478109973098,0.08020963029057514,0.014365150809155847
2020-07-03,0.14465563221178007,0.12448538066943424,1.1620290787068974,-0.037196957223531446,-0.026360538657680732,0.040505759287076566,0.08164276747926358,-0.04113700819218701
2020-07-05,0.1356184866022914,0.12446472041931345,1.0896138772931128,-0.0341954790415987,-0.015745809716462333,0.010555853769448727,0.0815993459500602,-0.07104349218061147
2020-07-06,0.13414262887907025,0.12452297902771671,1.0772520054247365,-0.03122600114554963,0.007882535431505189,0.015499007967811203,0.07936022928894251,-0.06386122132113131
2020-07-07,0.132632055139744,0.12520758984019453,1.0592972463492467,-0.03624415651712054,-0.0018263026332142607,0.015621437102428169,0.07403224620200476,-0.05841080909957659
2020-07-08,0.1169294423666581,0.1229888907465503,0.9507317421670286,-0.03590610465898625,0.01277385431709821,0.022790310230877627,0.055770213059468554,-0.032979902828590923
2020-07-09,0.11702011153788107,0.1227547513592323,0.9532837649227177,-0.04169880454731556,0.0089695300109075,0.018658489419704834,0.062085065362401166,-0.04342657594269633
2020-07-10,0.11853972577127345,0.12241527987511625,0.9683409284543849,-0.037549043237366964,0.007839864190034906,0.01960236537060947,0.0627760951687003,-0.043173729798090824
2020-07-12,0.1181294955250078,0.12195162429211595,0.9686586481377826,-0.04029359016809542,0.0030590575814050114,0.022309544437421856,0.062296556522068586,-0.03998701208464673
2020-07-13,0.11861942026119947,0.12137937180528233,0.9772617743605528,-0.04531109330249661,-0.009087900976982533,0.024902437977029505,0.06594488110969957,-0.04104244313267006
2020-07-14,0.11834462426359821,0.1207718268963647,0.979902575831288,-0.041492833215160285,-0.005650801562402941,0.020424025057793258,0.07246901646809109,-0.052044991410297836
2020-07-15,0.11189057893151273,0.12042941859848054,0.9290967293013608,-0.043568392193469085,-0.006371434969937639,0.016514809137437296,0.06720359595526124,-0.05068878681782394
2020-07-16,0.1104522693658882,0.12024206500976056,0.9185826054877078,-0.0411412041144934,-0.006945725072894704,0.019360072398947548,0.05738119842120653,-0.03802112602225898
2020-07-17,0.0828345768111039,0.11803844487456748,0.7017593030739039,-0.0374970583175529,-0.006271057172003269,-0.006602915648931848,0.06061821670432726,-0.0672211323532591
2020-07-19,0.08112142128539165,0.11802943026554982,0.6872982535193106,-0.03595830063274319,0.00028585588437735066,-0.0052429956161129,0.06043448446911322,-0.06567748008522611
2020-07-20,0.059716138253976404,0.11799504706383696,0.5060902109024046,-0.034770358555447745,0.0011357461035385041,0.00404091689819428,0.05700622001314228,-0.052965303114948
2020-07-21,0.05940386516835643,0.11611369222597445,0.511600863167349,-0.03625969557204922,0.005439108975266338,0.019490204390388788,0.058962926188129004,-0.039472721797740216
2020-07-22,0.057482865958604835,0.11602244064774261,0.4954461019582357,-0.03844842096897849,-0.0008993777316115281,0.01213019504666765,0.058925577344638866,-0.046795382297971214
