date,instrument,weight
2021-07-16,ZT_FRONT_VOLUME,-0.64622251
2021-07-23,6B_FRONT_CALENDAR,-0.05054838
2021-07-23,6E_FRONT_CALENDAR,-0.66094573
2021-07-23,6J_FRONT_CALENDAR,-0.43799887
2021-07-23,CL_FRONT_VOLUME,0.12233202
2021-07-23,ES_FRONT_CALENDAR_2D,0.25470887
2021-07-23,GC_FRONT_VOLUME,-0.00357606
2021-07-23,NQ_FRONT_CALENDAR_2D,0.13729838
2021-07-23,RTY_FRONT_CALENDAR_2D,0.03055302
2021-07-23,SR3_FRONT_CALENDAR,-0.36339338
2021-07-23,UB_FRONT_VOLUME,0.06871540
2021-07-23,ZF_FRONT_VOLUME,-0.28644030
2021-07-23,ZN_FRONT_VOLUME,0.09144254
2021-07-23,ZT_FRONT_VOLUME,-0.58080759
2021-07-30,6B_FRONT_CALENDAR,-0.08911487
2021-07-30,6E_FRONT_CALENDAR,-0.63214332
2021-07-30,6J_FRONT_CALENDAR,-0.35912900
2021-07-30,CL_FRONT_VOLUME,0.10150873
2021-07-30,ES_FRONT_CALENDAR_2D,0.22140121
2021-07-30,GC_FRONT_VOLUME,-0.00880699
2021-07-30,NQ_FRONT_CALENDAR_2D,0.13523200
2021-07-30,RTY_FRONT_CALENDAR_2D,0.01014459
2021-07-30,SR3_FRONT_CALENDAR,-0.41215782
2021-07-30,UB_FRONT_VOLUME,0.09434465
2021-07-30,ZF_FRONT_VOLUME,-0.18003240
2021-07-30,ZN_FRONT_VOLUME,0.16364517
2021-07-30,ZT_FRONT_VOLUME,-0.45913755
2021-08-06,6B_FRONT_CALENDAR,-0.12775148
2021-08-06,6E_FRONT_CALENDAR,-0.74174123
2021-08-06,6J_FRONT_CALENDAR,-0.35806237
2021-08-06,CL_FRONT_VOLUME,0.09812244
2021-08-06,ES_FRONT_CALENDAR_2D,0.25741616
2021-08-06,GC_FRONT_VOLUME,-0.02977106
2021-08-06,NQ_FRONT_CALENDAR_2D,0.17717892
2021-08-06,RTY_FRONT_CALENDAR_2D,-0.00022767
2021-08-06,SR3_FRONT_CALENDAR,-0.52839510
2021-08-06,UB_FRONT_VOLUME,0.12432847
2021-08-06,ZF_FRONT_VOLUME,-0.14307484
2021-08-06,ZN_FRONT_VOLUME,0.22751804
2021-08-06,ZT_FRONT_VOLUME,-0.44032956
2021-08-13,6B_FRONT_CALENDAR,-0.18085868
2021-08-13,6E_FRONT_CALENDAR,-0.79647418
2021-08-13,6J_FRONT_CALENDAR,-0.31627701
2021-08-13,CL_FRONT_VOLUME,0.07401258
2021-08-13,ES_FRONT_CALENDAR_2D,0.29175431
2021-08-13,GC_FRONT_VOLUME,-0.05141127
2021-08-13,NQ_FRONT_CALENDAR_2D,0.20441492
2021-08-13,RTY_FRONT_CALENDAR_2D,-0.01078767
2021-08-13,SR3_FRONT_CALENDAR,-0.51566295
2021-08-13,UB_FRONT_VOLUME,0.15551795
2021-08-13,ZF_FRONT_VOLUME,-0.10431754
2021-08-13,ZN_FRONT_VOLUME,0.26988675
2021-08-13,ZT_FRONT_VOLUME,-0.38937790
2021-08-20,6B_FRONT_CALENDAR,-0.25671410
2021-08-20,6E_FRONT_CALENDAR,-0.80329269
2021-08-20,6J_FRONT_CALENDAR,-0.25857948
2021-08-20,CL_FRONT_VOLUME,0.04763835
2021-08-20,ES_FRONT_CALENDAR_2D,0.27741162
2021-08-20,GC_FRONT_VOLUME,-0.05698978
2021-08-20,NQ_FRONT_CALENDAR_2D,0.21257599
2021-08-20,RTY_FRONT_CALENDAR_2D,-0.01207456
2021-08-20,SR3_FRONT_CALENDAR,-0.35033177
2021-08-20,UB_FRONT_VOLUME,0.18538339
2021-08-20,ZF_FRONT_VOLUME,-0.09191764
2021-08-20,ZN_FRONT_VOLUME,0.28248464
2021-08-20,ZT_FRONT_VOLUME,-0.35505801
2021-08-27,6B_FRONT_CALENDAR,-0.31991047
2021-08-27,6E_FRONT_CALENDAR,-0.80028353
2021-08-27,6J_FRONT_CALENDAR,-0.20349029
2021-08-27,CL_FRONT_VOLUME,0.03268460
2021-08-27,ES_FRONT_CALENDAR_2D,0.28107203
2021-08-27,GC_FRONT_VOLUME,-0.03974593
2021-08-27,NQ_FRONT_CALENDAR_2D,0.23376189
2021-08-27,RTY_FRONT_CALENDAR_2D,-0.02921191
2021-08-27,SR3_FRONT_CALENDAR,-0.39667068
2021-08-27,UB_FRONT_VOLUME,0.22224106
2021-08-27,ZF_FRONT_VOLUME,-0.08463619
2021-08-27,ZN_FRONT_VOLUME,0.30869125
2021-08-27,ZT_FRONT_VOLUME,-0.32263969
2021-09-03,6B_FRONT_CALENDAR,-0.34181088
2021-09-03,6E_FRONT_CALENDAR,-0.74676302
2021-09-03,6J_FRONT_CALENDAR,-0.16666272
2021-09-03,CL_FRONT_VOLUME,0.02103687
2021-09-03,ES_FRONT_CALENDAR_2D,0.30710735
2021-09-03,GC_FRONT_VOLUME,-0.02741924
2021-09-03,NQ_FRONT_CALENDAR_2D,0.26362807
2021-09-03,RTY_FRONT_CALENDAR_2D,-0.02837531
2021-09-03,SR3_FRONT_CALENDAR,-0.44396132
2021-09-03,UB_FRONT_VOLUME,0.22128035
2021-09-03,ZF_FRONT_VOLUME,-0.12418000
2021-09-03,ZN_FRONT_VOLUME,0.26582924
2021-09-03,ZT_FRONT_VOLUME,-0.34243683
2021-09-10,6B_FRONT_CALENDAR,-0.43030398
2021-09-10,6E_FRONT_CALENDAR,-0.81203330
2021-09-10,6J_FRONT_CALENDAR,-0.14502708
2021-09-10,CL_FRONT_VOLUME,0.01822719
2021-09-10,ES_FRONT_CALENDAR_2D,0.32718662
2021-09-10,GC_FRONT_VOLUME,-0.02525155
2021-09-10,NQ_FRONT_CALENDAR_2D,0.33555601
2021-09-10,RTY_FRONT_CALENDAR_2D,-0.02540033
