date,instrument,weight
2021-05-14,6E_FRONT_CALENDAR,-0.07693111
2021-05-14,6J_FRONT_CALENDAR,-0.36418179
2021-05-14,CL_FRONT_VOLUME,0.05260051
2021-05-14,ES_FRONT_CALENDAR_2D,0.19204926
2021-05-14,GC_FRONT_VOLUME,-0.04151663
2021-05-14,NQ_FRONT_CALENDAR_2D,0.02242224
2021-05-14,RTY_FRONT_CALENDAR_2D,0.07903129
2021-05-14,SR3_FRONT_CALENDAR,0.21741235
2021-05-14,UB_FRONT_VOLUME,-0.16008921
2021-05-14,ZF_FRONT_VOLUME,-0.31631543
2021-05-14,ZN_FRONT_VOLUME,-0.27379911
2021-05-14,ZT_FRONT_VOLUME,-0.38593743
2021-05-21,6B_FRONT_CALENDAR,0.24085620
2021-05-21,6E_FRONT_CALENDAR,-0.06676537
2021-05-21,6J_FRONT_CALENDAR,-0.45827640
2021-05-21,CL_FRONT_VOLUME,0.07382581
2021-05-21,ES_FRONT_CALENDAR_2D,0.23718891
2021-05-21,GC_FRONT_VOLUME,-0.01450899
2021-05-21,NQ_FRONT_CALENDAR_2D,0.00351104
2021-05-21,RTY_FRONT_CALENDAR_2D,0.07988367
2021-05-21,SR3_FRONT_CALENDAR,0.28494316
2021-05-21,UB_FRONT_VOLUME,-0.22774633
2021-05-21,ZF_FRONT_VOLUME,-0.40265099
2021-05-21,ZN_FRONT_VOLUME,-0.36692581
2021-05-21,ZT_FRONT_VOLUME,-0.48694678
2021-05-28,6B_FRONT_CALENDAR,0.23293022
2021-05-28,6E_FRONT_CALENDAR,-0.06911757
2021-05-28,6J_FRONT_CALENDAR,-0.41609103
2021-05-28,CL_FRONT_VOLUME,0.06256469
2021-05-28,ES_FRONT_CALENDAR_2D,0.18001774
2021-05-28,GC_FRONT_VOLUME,0.02264398
2021-05-28,NQ_FRONT_CALENDAR_2D,-0.01017711
2021-05-28,RTY_FRONT_CALENDAR_2D,0.04708238
2021-05-28,SR3_FRONT_CALENDAR,0.24304015
2021-05-28,UB_FRONT_VOLUME,-0.18690562
2021-05-28,ZF_FRONT_VOLUME,-0.30931439
2021-05-28,ZN_FRONT_VOLUME,-0.28945375
2021-05-28,ZT_FRONT_VOLUME,-0.34620131
2021-06-04,6B_FRONT_CALENDAR,0.30783114
2021-06-04,6E_FRONT_CALENDAR,-0.08063640
2021-06-04,6J_FRONT_CALENDAR,-0.48914329
2021-06-04,CL_FRONT_VOLUME,0.08186571
2021-06-04,ES_FRONT_CALENDAR_2D,0.22002886
2021-06-04,GC_FRONT_VOLUME,0.07104089
2021-06-04,NQ_FRONT_CALENDAR_2D,-0.00708771
2021-06-04,RTY_FRONT_CALENDAR_2D,0.03771514
2021-06-04,SR3_FRONT_CALENDAR,0.22996488
2021-06-04,UB_FRONT_VOLUME,-0.21314497
2021-06-04,ZF_FRONT_VOLUME,-0.39694594
2021-06-04,ZN_FRONT_VOLUME,-0.35313821
2021-06-04,ZT_FRONT_VOLUME,-0.50407383
2021-06-11,6B_FRONT_CALENDAR,0.33037258
2021-06-11,6E_FRONT_CALENDAR,-0.14835733
2021-06-11,6J_FRONT_CALENDAR,-0.60360271
2021-06-11,CL_FRONT_VOLUME,0.11094156
2021-06-11,ES_FRONT_CALENDAR_2D,0.28830913
2021-06-11,GC_FRONT_VOLUME,0.10755924
2021-06-11,NQ_FRONT_CALENDAR_2D,0.01309677
2021-06-11,RTY_FRONT_CALENDAR_2D,0.03587317
2021-06-11,SR3_FRONT_CALENDAR,0.11255310
2021-06-11,UB_FRONT_VOLUME,-0.21054193
2021-06-11,ZF_FRONT_VOLUME,-0.47983726
2021-06-11,ZN_FRONT_VOLUME,-0.37469940
2021-06-11,ZT_FRONT_VOLUME,-0.70298419
2021-06-18,6B_FRONT_CALENDAR,0.25890013
2021-06-18,6E_FRONT_CALENDAR,-0.22614272
2021-06-18,6J_FRONT_CALENDAR,-0.56587459
