date,position
2022-11-04,0.4959977212817721
2022-11-06,0.9763236862337163
2022-11-07,0.8551844761864719
2022-11-08,0.5416394333447138
2022-11-09,1.131693823530937
2022-11-10,1.6352921626881658
2022-11-11,3.2956839444579873
2022-11-13,3.2963678843492623
2022-11-14,2.760678332063516
2022-11-15,2.0416091687903317
2022-11-16,2.602999032043277
2022-11-17,4.5639990145429
2022-11-18,4.368277309731445
2022-11-20,4.387285092078048
2022-11-21,4.448047768335072
2022-11-22,4.432896362299541
2022-11-23,4.910625771143474
2022-11-24,4.202430631216168
2022-11-25,2.6483248765869525
2022-11-27,2.558515883462014
2022-11-28,2.540371593277451
2022-11-29,2.3716366641770983
2022-11-30,2.2565895264799383
2022-12-01,2.9674324869730793
2022-12-02,2.6707455859231723
2022-12-04,2.925749540804788
2022-12-05,2.9316387410337805
2022-12-06,2.937352947466622
2022-12-07,2.795648229133525
2022-12-08,3.005071380507884
2022-12-09,2.7613374616424218
2022-12-11,2.708618049477602
2022-12-12,2.768744671279935
2022-12-13,2.7767709004969108
2022-12-14,2.6583946616745173
2022-12-15,2.8210490019814514
2022-12-16,2.7541714398351758
2022-12-18,2.5127074426706857
2022-12-19,2.483533433040163
2022-12-20,2.5084970625450875
2022-12-21,2.3732471736021985
2022-12-22,2.6483024118419416
2022-12-23,2.734525475387945
2022-12-26,2.5034680803627816
2022-12-27,2.5920942098396202
2022-12-28,2.7713545170218095
2022-12-29,2.460544117844339
2022-12-30,2.5774999631784623
2023-01-02,0.4701349799635419
2023-01-03,0.7056766862759829
2023-01-04,1.2640021903235956
2023-01-05,1.547436733727586
2023-01-06,0.32848013480279514
2023-01-08,2.6984707732133315
2023-01-09,2.4914721827039434
2023-01-10,3.1673499344328926
2023-01-11,2.975218230817388
2023-01-12,3.1998423105538314
2023-01-13,4.14426667220307
2023-01-15,3.115601627495267
2023-01-16,3.272186945130737
2023-01-17,3.248257610583934
2023-01-18,3.0066866746096026
2023-01-19,5.833146172218109
2023-01-20,6.09894955124596
2023-01-22,5.769193493275158
2023-01-23,5.70806887838591
2023-01-24,5.168589075805103
2023-01-25,5.339277163722282
2023-01-26,5.204598016007847
2023-01-27,4.9368397334178
2023-01-29,4.599307724620946
2023-01-30,4.673482890490634
