date,instrument,weight
2024-06-21,ZN_FRONT_VOLUME,0.01674620
2024-06-21,ZT_FRONT_VOLUME,0.19214669
2024-06-28,6B_FRONT_CALENDAR,-0.33913123
2024-06-28,6E_FRONT_CALENDAR,-0.59238949
2024-06-28,6J_FRONT_CALENDAR,-0.55944716
2024-06-28,CL_FRONT_VOLUME,-0.11190862
2024-06-28,ES_FRONT_CALENDAR_2D,0.20042631
2024-06-28,GC_FRONT_VOLUME,0.32346001
2024-06-28,NQ_FRONT_CALENDAR_2D,-0.01977601
2024-06-28,RTY_FRONT_CALENDAR_2D,0.15915705
2024-06-28,SR3_FRONT_CALENDAR,0.18921286
2024-06-28,UB_FRONT_VOLUME,0.06661384
2024-06-28,ZF_FRONT_VOLUME,0.04694256
2024-06-28,ZN_FRONT_VOLUME,0.06730573
2024-06-28,ZT_FRONT_VOLUME,0.25171641
2024-07-05,6B_FRONT_CALENDAR,-0.35427267
2024-07-05,6E_FRONT_CALENDAR,-0.60147061
2024-07-05,6J_FRONT_CALENDAR,-0.62208723
2024-07-05,CL_FRONT_VOLUME,-0.10794587
2024-07-05,ES_FRONT_CALENDAR_2D,0.23718113
2024-07-05,GC_FRONT_VOLUME,0.29209303
2024-07-05,NQ_FRONT_CALENDAR_2D,0.03107770
2024-07-05,RTY_FRONT_CALENDAR_2D,0.12973398
2024-07-05,SR3_FRONT_CALENDAR,0.12358065
2024-07-05,UB_FRONT_VOLUME,0.07214484
2024-07-05,ZF_FRONT_VOLUME,0.09257898
2024-07-05,ZN_FRONT_VOLUME,0.11044214
2024-07-05,ZT_FRONT_VOLUME,0.27631037
2024-07-12,6B_FRONT_CALENDAR,-0.32469143
2024-07-12,6E_FRONT_CALENDAR,-0.55243893
2024-07-12,6J_FRONT_CALENDAR,-0.58972554
2024-07-12,CL_FRONT_VOLUME,-0.11299466
2024-07-12,ES_FRONT_CALENDAR_2D,0.24893176
2024-07-12,GC_FRONT_VOLUME,0.24268245
2024-07-12,NQ_FRONT_CALENDAR_2D,0.05446708
2024-07-12,RTY_FRONT_CALENDAR_2D,0.10769459
2024-07-12,SR3_FRONT_CALENDAR,-0.01528903
2024-07-12,UB_FRONT_VOLUME,0.07368152
2024-07-12,ZF_FRONT_VOLUME,0.14796493
2024-07-12,ZN_FRONT_VOLUME,0.15114629
2024-07-12,ZT_FRONT_VOLUME,0.30766970
2024-07-19,6B_FRONT_CALENDAR,-0.30562360
2024-07-19,6E_FRONT_CALENDAR,-0.52690320
2024-07-19,6J_FRONT_CALENDAR,-0.63965969
2024-07-19,CL_FRONT_VOLUME,-0.15550785
2024-07-19,ES_FRONT_CALENDAR_2D,0.27200087
2024-07-19,GC_FRONT_VOLUME,0.24578014
2024-07-19,NQ_FRONT_CALENDAR_2D,0.03699318
2024-07-19,RTY_FRONT_CALENDAR_2D,0.12608224
2024-07-19,SR3_FRONT_CALENDAR,-0.12947577
2024-07-19,UB_FRONT_VOLUME,0.09732284
2024-07-19,ZF_FRONT_VOLUME,0.22019357
2024-07-19,ZN_FRONT_VOLUME,0.21811558
